Video;Channel;Published Date;Comment;Author;Likes;Reply Count;Stance;Camp Definition;Arousal Score;Emotion;Core Argument;Unresolved Question;Link;Comment Analysis Coverage
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;Let's be villains 😂;@frog-fe8it;1;2;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.5;Excitement;Embracing a villainous role in response to the dating market.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;53 and can retire anytime i want now, paid off house, plenty of money, no debt. Fit  and lean. No chance i will gamble with a women and risk my peace;@markd6838;2;0;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.6;Excitement;Being financially secure and fit means there is zero chance of gambling on women and risking peace.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;Preach 📢;@Oxybrodone-v6f;2;0;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.4;Excitement;Voicing strong agreement.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;I've been alone for twelve years and have never been so free. Not even one date. One date is like stepping into a bear trap.;@AnthonyRodriguez-xe7cx;2;0;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.5;Excitement;Being alone for years brings ultimate freedom, comparing a single date to a bear trap.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;If a woman's on social media or ever once says I seen something better or this would be something awesome to do. You should always look up ahead of time what it's going to cause and if she's costing you over half a day's pay with her ideas for the two of you. That means it's going to cost you 20% of the time you go to work just to entertain her. That's stupidity if she doesn't bring a box lunch so that you can go sit at the park or come out at intermission and eat cheap while you're young and she's expecting fancy meals. Before you reach your late thirties, you just need to say thank you for your time. I've given you enough of mine and walk away;@gearond;2;0;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.6;Frustration;Calculating the hourly cost of entertaining women on social media makes dating financially irrational.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;Yes a contract in which the person who breaks it ends up getting a huge payday not just when they do it but for months years or decades on down the road doesn't make any sense....;@christopheraaron2412;2;0;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.6;Frustration;Marriage contracts that reward one party for breaking them make no logical sense.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;There is NO SENSE in chasing EVIL that is only after your money for themselves to have an easy life while you suffer.;@larryreis7273;2;0;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.7;Anger;It makes no sense to chase people who only want money for an easy life.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;Feminism enslaved women into the corporate world and liberated men from dating, once men used their superpower of logic.;@richardross7219;2;0;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.6;Excitement;Feminism pushed women into corporations while logic liberated men from dating.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;Extent being financially celibate to the system.;@dancalvin6340;2;0;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.4;Neutral;Extending financial celibacy to reject the broader economic system.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;1---marriage   2---divorce.  It  is  not  good  life.  It  is  Honey  trap.;@michaelvainer3350;2;0;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.6;Anger;Marriage followed by divorce is a honey trap, not a good life.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;"Planetary Overpopulation  = WEF Project 21 core commitment of carbon reduction  , and we're the carbon the ""elites"" want to reduce ...";@paulreid2223;2;0;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.6;Frustration;Connecting overpopulation narratives to elite carbon reduction agendas.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;Getting off the dating apps and getting outside and enjoying the world was the best decision I’ve ever made.;@xvenomfagx;1;1;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.4;Excitement;Deleting dating apps and enjoying the outdoors is the best decision made.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;Awesome content. I needed that;@giorgiogiorgetti3939;1;1;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.3;Excitement;Praising the video content as much-needed validation.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;Dating=Drama;@mlee65;1;0;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.3;Neutral;Equating dating directly with drama.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;I am doing attention celibacy.;@Joe-i3c6y;1;0;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.4;Excitement;Practicing attention celibacy alongside financial celibacy.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;Awesome, we can now troll the Feminists by proclaiming we are F/Incels 🤣  ... Fincels hahahaha, ahh God I crack myself up.;@queyehaach7204;1;0;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.5;Sarcasm;Coining the term 'Fincels' to mock feminists.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;"Financially savvy people think money is for Making More Money with. You splurge 10% of what you can save in a year. +++ The not-so-savvy people think Money is for Spending. 90% of women fall into this category, less than 50% of men. +++ Many women think this spending level is called ""provide, protect. and support"". And they prefer that it is never their earnings being spent.";@KCAlbak;1;0;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.5;Neutral;Financially savvy people invest money, whereas many women view money as something for men to spend on them.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;"""Tell me what you think in the comments""  Sister, if you don't think I'm leaving, just count the days I'm gone!";@angusm9419;1;0;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.5;Excitement;Declaring an absolute departure from the dating market.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;I just brought that new Neo QLED Samsung TV 😀😃... because im single and not chasing women!   It's so easy to save money when you dont have to take care of some chick and take her out and blah blah blah! 😂;@archangel_gold2451;1;0;CAMP_A;CAMP_A:Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.6;Excitement;Saving money is easy when not spending it on women, allowing purchases like a new TV.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;My wallet . My choice .;@rudygarza1364;1;0;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.4;Excitement;Reiterating financial autonomy.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
