Video;Channel;Published Date;Comment;Author;Likes;Reply Count;Stance;Camp Definition;Arousal Score;Emotion;Core Argument;Unresolved Question;Link;Comment Analysis Coverage
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;"Brawo,podziwiam Pana za wnikliwiść👏i argumentację,za to że Panu ""jeszcze się chce""😊,słucham Pana z prawdziwą przyjemnością, pozdrawiam";@JolantaPustkowska;61;3;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.4;Excitement;Praises the creator's thorough argumentation and dedication to political commentary.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Dzięki :);@ij7037;61;1;NEUTRAL_SPAM;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.1;Neutral;Expresses simple gratitude.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;PiS do likwidacji!;@grzegorzczarnecki4686;45;2;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.7;Anger;Demands the total liquidation of the PiS party.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Podobnie jak prezydent Duda, Nawrocki też łamie konstytucję.;@krystynaślęzak-n6l;41;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.5;Frustration;Accuses President Nawrocki of breaking the constitution, similar to his predecessor Duda.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;"Na początku, jesteśmy z Tobą. ""Prezydentowi"" każdy  Polonista wytłumaczy co oznaczają słówa  wobec  a w  obecności!!! Pozdrawiam. 👍👍👍🫶";@JarosławSzyszka-s2e;38;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.6;Sarcasm;Sardonically suggests that even a basic Polish teacher needs to explain basic grammar and prepositions to the president.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Niech Pan trwa w tym co robi;@marcinbolbot8565;35;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.3;Excitement;Encourages the creator to continue their political commentary work.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Tak trzymaj, pozdrawiam 🙋;@zojka-n7u;35;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.2;Excitement;Encourages the creator to keep up the good work.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;"Bardzo dobrze powiedziane❤ Może te barany, kierujący Nawrockim, który wykonuje tylko powierzone mu przez ""Guru"" rozkazy coś w końcu pojmą !!!!!!!";@nicpon99;31;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.8;Anger;Insults the advisors controlling President Nawrocki as puppets obeying a 'Guru'.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Szkoda ze politycy nie sa tak prawdomowni jak Pan. Pozdrawiam serdecznie I zycze samych sukcesow I dalej trafnych spostrzezen.Dziekuje za prawde I nie wazne kto rzadzi. Pozdrawiam;@Daniel.S-b1u;30;2;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.4;Excitement;Praises the creator for telling the truth regardless of who is in power.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Wszystko dobrze pan wyłożył.Pozdrawiam ❤❤❤;@grazynanowak235;29;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.3;Excitement;Appreciates the clear explanation provided by the creator.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Brawo;@JacekBorowczyk;28;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.2;Excitement;Briefly praises the creator.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Chociaż raz Piotrowicz się nie pomylił.;@cioteczkadżili;27;2;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.5;Sarcasm;Makes a sarcastic jab implying even Stanisław Piotrowicz accidentally told the truth once.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Chłopie jesteś wielki  ,brawo  tylko tak dalej;@helenastokosa9460;25;2;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.4;Excitement;Praises the creator enthusiastically for their commentary.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Powinien ponieść konsoekwencje, zapłata sędziom których zniszczył swieczkowski, wstyd wstyd, karma wraca.;@Maria-my2ps;25;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.7;Anger;Demands accountability and restitution for judges harmed by the previous judicial overhaul under Święczkowski.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Jak zwykle merytorycznie....👏👏👏👏👏👏👏👏👏👏;@MartaS-j8o;21;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.3;Excitement;Commends the creator's usual substantive approach.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Pozdrawiam ,dobra robota.🙂;@krzysztofl7616;16;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.2;Excitement;Sends positive feedback for a good job.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;A jak się mówi na takiego co czyta i nie rozumie? albo nie czyta.Każdy począwszy od wójta do prezydenta konieczne badania na wariografie i badania psychotechniczne co najmniej maszynista na kolei.Pozdrawiam i popieram;@PawelCywil;16;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.6;Frustration;Suggests mandatory polygraph and psychological tests for all politicians from village mayors to the president.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Batyr może i wie,co mówi Konstytucja.Ważne,że ciemny lud nie wie i kupi to,co powie on,lub jemu podobni politgangsterzy.;@dareks.8861;15;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.7;Anger;Claims political gangsters manipulate the public because ordinary citizens do not understand the Constitution.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Niech ją przeczyta bez używek;@piotrkabzinski2245;14;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.5;Sarcasm;Mocks the president, implying he reads the constitution under the influence of substances.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Podziwiam Pana,za mądrość i wypowiedzi...takich ludzi nam demokratom potrzeba❤;@EwaKle-c8j;13;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.4;Excitement;Praises the creator's wisdom as a beacon for democrats.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;i tym się różni prawnik (A.Duda) od prostego kibola.Wie, co do niego należy .;@andrzejpiekarz;13;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.6;Sarcasm;Contrasts a real lawyer like Duda with a simple football hooligan who fails basic duties.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;👍👍👍💪💪;@krzysztofklejsa4761;13;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.2;Excitement;Expresses strong approval with emojis.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Przecież to nie jest prezydentem tylko alfonsem;@andrzejkosmowski7744;13;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.8;Anger;Derisively insults the president using vulgar terms.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
