Video;Channel;Published Date;Comment;Author;Likes;Reply Count;Stance;Camp Definition;Arousal Score;Emotion;Core Argument;Unresolved Question;Link;Comment Analysis Coverage;Camp Shares
Стоит ли играть в Albion Online в 2026 году;Chixpixx;2026-04-07;У меня тоже перс основной на США сервере. Из за пинга и частых вылетов пришлось перейти на евро сервер. Уже как второй месяц время от времени играю. Эх. Тяжко по новой все прокачивать. Да еще и тут цены на все товары ппц как разлетаются! 😢;@Dots888;0;0;CAMP_B;"CAMP_A: Passionate defenders and veterans praising Albion's unique PvP sandbox and emotional highs.; CAMP_B: Frustrated critics and burnt-out players warning about heavy grind, toxic risk, and RMT issues.; CAMP_C: Technical cynics discussing optimization, old footage, bugs, and developer missteps.; CAMP_D: Casual or solo players complaining about clunky group-focused mechanics and lack of solo love.";0.4;Disappointment;Switched from US to EU server due to ping, but starting over and fluctuating market prices are tough.;;https://www.youtube.com/watch?v=Yy2Qse6-Mvw;89.8% (289/322);"CAMP_A: 40.8%; CAMP_B: 32.8%; CAMP_C: 22.3%; CAMP_D: 4.2%"
Стоит ли играть в Albion Online в 2026 году;Chixpixx;2026-04-07;​@Dots888ну новый сервер. ты ещё не играл как он стартанул;@slayer-u6;0;0;CAMP_A;"CAMP_A: Passionate defenders and veterans praising Albion's unique PvP sandbox and emotional highs.; CAMP_B: Frustrated critics and burnt-out players warning about heavy grind, toxic risk, and RMT issues.; CAMP_C: Technical cynics discussing optimization, old footage, bugs, and developer missteps.; CAMP_D: Casual or solo players complaining about clunky group-focused mechanics and lack of solo love.";0.3;Neutral;Reminiscing about the chaotic new server launch.;;https://www.youtube.com/watch?v=Yy2Qse6-Mvw;89.8% (289/322);"CAMP_A: 40.8%; CAMP_B: 32.8%; CAMP_C: 22.3%; CAMP_D: 4.2%"
Стоит ли играть в Albion Online в 2026 году;Chixpixx;2026-04-07;мне было очень грустно;@slayer-u6;0;0;CAMP_C;"CAMP_A: Passionate defenders and veterans praising Albion's unique PvP sandbox and emotional highs.; CAMP_B: Frustrated critics and burnt-out players warning about heavy grind, toxic risk, and RMT issues.; CAMP_C: Technical cynics discussing optimization, old footage, bugs, and developer missteps.; CAMP_D: Casual or solo players complaining about clunky group-focused mechanics and lack of solo love.";0.3;Disappointment;Expressing sadness over a streamer's departure.;;https://www.youtube.com/watch?v=Yy2Qse6-Mvw;89.8% (289/322);"CAMP_A: 40.8%; CAMP_B: 32.8%; CAMP_C: 22.3%; CAMP_D: 4.2%"
Стоит ли играть в Albion Online в 2026 году;Chixpixx;2026-04-07;По реке плывет топор;@trablemacker;0;0;CAMP_C;"CAMP_A: Passionate defenders and veterans praising Albion's unique PvP sandbox and emotional highs.; CAMP_B: Frustrated critics and burnt-out players warning about heavy grind, toxic risk, and RMT issues.; CAMP_C: Technical cynics discussing optimization, old footage, bugs, and developer missteps.; CAMP_D: Casual or solo players complaining about clunky group-focused mechanics and lack of solo love.";0.2;Neutral;Nonsensical rhyme reference.;;https://www.youtube.com/watch?v=Yy2Qse6-Mvw;89.8% (289/322);"CAMP_A: 40.8%; CAMP_B: 32.8%; CAMP_C: 22.3%; CAMP_D: 4.2%"
Стоит ли играть в Albion Online в 2026 году;Chixpixx;2026-04-07;5 лет назад покупал Бана нет А сейчас надо брать книги интуиции и их продавать;@Artyommm55;0;0;CAMP_A;"CAMP_A: Passionate defenders and veterans praising Albion's unique PvP sandbox and emotional highs.; CAMP_B: Frustrated critics and burnt-out players warning about heavy grind, toxic risk, and RMT issues.; CAMP_C: Technical cynics discussing optimization, old footage, bugs, and developer missteps.; CAMP_D: Casual or solo players complaining about clunky group-focused mechanics and lack of solo love.";0.3;Neutral;Bought currency years ago without a ban, suggesting alternative methods like insight books.;;https://www.youtube.com/watch?v=Yy2Qse6-Mvw;89.8% (289/322);"CAMP_A: 40.8%; CAMP_B: 32.8%; CAMP_C: 22.3%; CAMP_D: 4.2%"
Стоит ли играть в Albion Online в 2026 году;Chixpixx;2026-04-07;Покупал трижды, полет нормальный;@RedAugenblick;0;0;CAMP_A;"CAMP_A: Passionate defenders and veterans praising Albion's unique PvP sandbox and emotional highs.; CAMP_B: Frustrated critics and burnt-out players warning about heavy grind, toxic risk, and RMT issues.; CAMP_C: Technical cynics discussing optimization, old footage, bugs, and developer missteps.; CAMP_D: Casual or solo players complaining about clunky group-focused mechanics and lack of solo love.";0.2;Neutral;Purchased multiple times without issues.;;https://www.youtube.com/watch?v=Yy2Qse6-Mvw;89.8% (289/322);"CAMP_A: 40.8%; CAMP_B: 32.8%; CAMP_C: 22.3%; CAMP_D: 4.2%"
Стоит ли играть в Albion Online в 2026 году;Chixpixx;2026-04-07;​​@Artyommm55О вы, ироды, неужели неясно вам, что гнев небесный в виде бана постигнет вас неизбежно, лишь только грехи ваши в этих махинациях будут явлены пред взором хранителей? Ишак вы и бестолочи, золотым дождём омываемые, ибо написано: «Бедность и срам будет человеку, который скрывает грех свой».;@mel_nichek;0;0;CAMP_A;"CAMP_A: Passionate defenders and veterans praising Albion's unique PvP sandbox and emotional highs.; CAMP_B: Frustrated critics and burnt-out players warning about heavy grind, toxic risk, and RMT issues.; CAMP_C: Technical cynics discussing optimization, old footage, bugs, and developer missteps.; CAMP_D: Casual or solo players complaining about clunky group-focused mechanics and lack of solo love.";0.5;Sarcasm;Mocking rule-breakers with faux-biblical language about inevitable bans.;;https://www.youtube.com/watch?v=Yy2Qse6-Mvw;89.8% (289/322);"CAMP_A: 40.8%; CAMP_B: 32.8%; CAMP_C: 22.3%; CAMP_D: 4.2%"
Стоит ли играть в Albion Online в 2026 году;Chixpixx;2026-04-07;У разрабов можно же лол;@Amorrias4511;0;0;CAMP_A;"CAMP_A: Passionate defenders and veterans praising Albion's unique PvP sandbox and emotional highs.; CAMP_B: Frustrated critics and burnt-out players warning about heavy grind, toxic risk, and RMT issues.; CAMP_C: Technical cynics discussing optimization, old footage, bugs, and developer missteps.; CAMP_D: Casual or solo players complaining about clunky group-focused mechanics and lack of solo love.";0.3;Neutral;You can buy it legally from the developers anyway.;;https://www.youtube.com/watch?v=Yy2Qse6-Mvw;89.8% (289/322);"CAMP_A: 40.8%; CAMP_B: 32.8%; CAMP_C: 22.3%; CAMP_D: 4.2%"
Стоит ли играть в Albion Online в 2026 году;Chixpixx;2026-04-07;При чем тут ева? Игра самобытна и общего с евой только свободная экономика;@RedAugenblick;0;0;CAMP_A;"CAMP_A: Passionate defenders and veterans praising Albion's unique PvP sandbox and emotional highs.; CAMP_B: Frustrated critics and burnt-out players warning about heavy grind, toxic risk, and RMT issues.; CAMP_C: Technical cynics discussing optimization, old footage, bugs, and developer missteps.; CAMP_D: Casual or solo players complaining about clunky group-focused mechanics and lack of solo love.";0.3;Neutral;Albion is original and shares only a free economy with EVE.;;https://www.youtube.com/watch?v=Yy2Qse6-Mvw;89.8% (289/322);"CAMP_A: 40.8%; CAMP_B: 32.8%; CAMP_C: 22.3%; CAMP_D: 4.2%"
Стоит ли играть в Albion Online в 2026 году;Chixpixx;2026-04-07;​@RedAugenblick ахахах ну да ну да не всем дано но дано не всем😂😂😂;@tuareg1955;0;0;CAMP_B;"CAMP_A: Passionate defenders and veterans praising Albion's unique PvP sandbox and emotional highs.; CAMP_B: Frustrated critics and burnt-out players warning about heavy grind, toxic risk, and RMT issues.; CAMP_C: Technical cynics discussing optimization, old footage, bugs, and developer missteps.; CAMP_D: Casual or solo players complaining about clunky group-focused mechanics and lack of solo love.";0.5;Sarcasm;Mocking players who don't understand the comparison.;;https://www.youtube.com/watch?v=Yy2Qse6-Mvw;89.8% (289/322);"CAMP_A: 40.8%; CAMP_B: 32.8%; CAMP_C: 22.3%; CAMP_D: 4.2%"
Стоит ли играть в Albion Online в 2026 году;Chixpixx;2026-04-07;Нет. Есть гильдии, в которых научат играть в игру, и есть куча видео по игре, если хочется искать инфу самому;@Amorrias4511;0;0;CAMP_A;"CAMP_A: Passionate defenders and veterans praising Albion's unique PvP sandbox and emotional highs.; CAMP_B: Frustrated critics and burnt-out players warning about heavy grind, toxic risk, and RMT issues.; CAMP_C: Technical cynics discussing optimization, old footage, bugs, and developer missteps.; CAMP_D: Casual or solo players complaining about clunky group-focused mechanics and lack of solo love.";0.3;Neutral;Guilds and video guides make learning the game accessible.;;https://www.youtube.com/watch?v=Yy2Qse6-Mvw;89.8% (289/322);"CAMP_A: 40.8%; CAMP_B: 32.8%; CAMP_C: 22.3%; CAMP_D: 4.2%"
Стоит ли играть в Albion Online в 2026 году;Chixpixx;2026-04-07;​@Amorrias4511в первый раз когда я зашёл в альбион на своём старом телефоне который выдавал 5-8 фпс и постоянно откатывал меня на несколько метров при ходьбе мне понравилось играть в Альбион и я уже не могу точно сказать сколько гайдов я посмотрел;@FourDwarf22;0;0;CAMP_A;"CAMP_A: Passionate defenders and veterans praising Albion's unique PvP sandbox and emotional highs.; CAMP_B: Frustrated critics and burnt-out players warning about heavy grind, toxic risk, and RMT issues.; CAMP_C: Technical cynics discussing optimization, old footage, bugs, and developer missteps.; CAMP_D: Casual or solo players complaining about clunky group-focused mechanics and lack of solo love.";0.4;Excitement;Started on an old laggy phone watching countless guides because the game was too fun to drop.;;https://www.youtube.com/watch?v=Yy2Qse6-Mvw;89.8% (289/322);"CAMP_A: 40.8%; CAMP_B: 32.8%; CAMP_C: 22.3%; CAMP_D: 4.2%"
Стоит ли играть в Albion Online в 2026 году;Chixpixx;2026-04-07;Расскажи секрет, тоже мамонта хочу (;@toshio_ik;0;0;CAMP_A;"CAMP_A: Passionate defenders and veterans praising Albion's unique PvP sandbox and emotional highs.; CAMP_B: Frustrated critics and burnt-out players warning about heavy grind, toxic risk, and RMT issues.; CAMP_C: Technical cynics discussing optimization, old footage, bugs, and developer missteps.; CAMP_D: Casual or solo players complaining about clunky group-focused mechanics and lack of solo love.";0.3;Excitement;Asking for money-making secrets to buy a mammoth.;What's the secret to getting a mammoth?;https://www.youtube.com/watch?v=Yy2Qse6-Mvw;89.8% (289/322);"CAMP_A: 40.8%; CAMP_B: 32.8%; CAMP_C: 22.3%; CAMP_D: 4.2%"
Стоит ли играть в Albion Online в 2026 году;Chixpixx;2026-04-07;@KizaruMoretti бля, гений;@postralnormalno;0;0;CAMP_A;"CAMP_A: Passionate defenders and veterans praising Albion's unique PvP sandbox and emotional highs.; CAMP_B: Frustrated critics and burnt-out players warning about heavy grind, toxic risk, and RMT issues.; CAMP_C: Technical cynics discussing optimization, old footage, bugs, and developer missteps.; CAMP_D: Casual or solo players complaining about clunky group-focused mechanics and lack of solo love.";0.3;Excitement;Playful banter about financial success in-game.;;https://www.youtube.com/watch?v=Yy2Qse6-Mvw;89.8% (289/322);"CAMP_A: 40.8%; CAMP_B: 32.8%; CAMP_C: 22.3%; CAMP_D: 4.2%"
Стоит ли играть в Albion Online в 2026 году;Chixpixx;2026-04-07;Ненавижу албион онлайн ..... И за нео я возвращаюсь в игру раз в месяц;@ГлебЦыбульский-к5б;0;0;CAMP_B;"CAMP_A: Passionate defenders and veterans praising Albion's unique PvP sandbox and emotional highs.; CAMP_B: Frustrated critics and burnt-out players warning about heavy grind, toxic risk, and RMT issues.; CAMP_C: Technical cynics discussing optimization, old footage, bugs, and developer missteps.; CAMP_D: Casual or solo players complaining about clunky group-focused mechanics and lack of solo love.";0.5;Frustration;Hating Albion, yet somehow returning to it once a month.;;https://www.youtube.com/watch?v=Yy2Qse6-Mvw;89.8% (289/322);"CAMP_A: 40.8%; CAMP_B: 32.8%; CAMP_C: 22.3%; CAMP_D: 4.2%"
