Comment Key;Comment ID;Video Key;Comment;Author;Comment Date;Likes;Reply Count;Is Reply;Engagement Score;Stance;Arousal Score;Emotion;Core Argument
273;UgyZyCN0P_RL--ahnPN4AaABAg.AaTPaPyKJ6UAaYq0RD6g59;2;@Quarkyprotondoesnotwearsocksnobody was talking to u. Quit it.;@xMissForchun;2026-09-09;1;0;1;1;CAMP_A;0.3;Anger;Telling another commenter to mind their own business.
274;Ugycw_sJuYxNVjTOa8R4AaABAg;2;You like hmm lets gather this guy too;@yigitdak1721;2026-09-07;1;0;0;1;CAMP_A;0.3;Excitement;Joking about gathering the attacker as if they were a resource node.
275;Ugw9DX2b5XLiOXVn32F4AaABAg.AaSPTpyHk3iAaSXlOVQR94;2;Thanks bro😅🙌🏻;@FAKUPICADOAlbion;2026-09-07;1;0;1;1;CAMP_A;0.2;Neutral;Expressing gratitude for the positive comment.
276;UgwYh0jEmEO9saFinSh4AaABAg.AaSH0KRWdR4AaST0W1FkpE;2;pure Radar its called thats why we dont see MINImap;@ksanderjoestar8534;2026-09-07;1;0;1;1;CAMP_D;0.4;Frustration;Claiming the creator uses radar, which is why the minimap is hidden.
277;UgyuZFwGs1vrEWJT5DF4AaABAg;2;bu nasıl oluyor? lütfen anlatın.;@AsakiRi54;2026-09-09;0;1;1;2;CAMP_C;0.2;Neutral;Asking for an explanation of how it happened in Turkish.
278;Ugys8kPaHk0HiwYLgwh4AaABAg;2;Can you tell me step to use skill?;@samsontravel68;2026-09-09;0;1;1;2;CAMP_C;0.2;Neutral;Asking for step-by-step instructions on how to use the skill.
279;UgwSEz1TMCVS70D38i14AaABAg;2;Wtf en cámara lenta que hizo ???;@davidpumalpa3405;2026-09-09;0;1;1;2;CAMP_C;0.3;Neutral;Asking what happened in slow motion.
280;UgwqH71Z-iXFTLgK7sV4AaABAg;2;Can someone tell me WTF just happened 😂😂😂;@Olamilekan-k6m;2026-09-09;0;1;1;2;CAMP_C;0.4;Excitement;Asking for an explanation of the clip.
281;UgyHAYB3gSd7gVCmKS94AaABAg;2;Dagger pair skills: Q, Invi pot, assasin jacket, E, W  Sword: W;@BriccioAlesna-q7s;2026-09-09;0;1;1;2;CAMP_C;0.3;Neutral;Listing the exact skill breakdown for the dagger pair and the sword.
282;Ugz1nQHobADOAOccYgZ4AaABAg;2;How?;@opandurin;2026-09-08;0;1;1;2;CAMP_C;0.2;Neutral;Asking how the trick was performed.
283;UgystpKYWyeQJ6kn5dN4AaABAg;2;No entiendo, ¿cómo lo hace? Cómo le devuelve el daño?;@JuanOrtiz-nr8lb;2026-09-08;0;1;1;2;CAMP_C;0.3;Neutral;Asking how the damage reflection works in Spanish.
284;UgzRjBCv1YNoQ0zr1kt4AaABAg;2;Can u show your build ?? Awk and offhand ?;@Phuc_Peter;2026-09-08;0;1;1;2;CAMP_C;0.2;Neutral; Asking to see the full weapon and armor build.
285;UgwZ8UM26PuC-Bku8f14AaABAg;2;paid actor .. they are duo in mist and his friend left then plan the engaging;@XinJorge;2026-09-08;0;1;1;2;CAMP_B;0.4;Sarcasm;Accusing the players of being duo partners staging an engage.
286;UgwMI-X0wwx_RRIpR9d4AaABAg;2;ただ1度の反射だけで殺した;@りゅうと1122;2026-09-08;0;1;1;2;CAMP_A;0.3;Neutral;Noting that the opponent was killed with a single reflect.
287;Ugz4X6lkRLdZXKiXYBV4AaABAg;2;Что за билд ?;@__HE_BblblBATb__HE_BblblBATb;2026-09-08;0;1;1;2;CAMP_C;0.2;Neutral;Asking what build was used in Russian.
288;Ugxx-MzpL0Zv0Qz8g-Z4AaABAg;2;just w+q;@Mufasa-ODS;2026-09-08;0;1;1;2;CAMP_C;0.2;Neutral;Explaining that it just takes W and Q.
289;Ugwk7ZZwbwVYU3PgnnJ4AaABAg;2;What was you wearing to kill him;@Harsh-qh2mb;2026-09-08;0;1;1;2;CAMP_C;0.2;Neutral;Asking what gear was worn to get the kill.
290;UgyJf6Knl-N4Rnral6F4AaABAg;2;what if the ganker is curse staff?;@polytibar6230;2026-09-08;0;1;1;2;CAMP_C;0.2;Neutral;Asking how the trick changes if the ganker is using a curse staff.
291;Ugxs0EjSaO0Ch__Va4V4AaABAg;2;What is this? What’s going on;@Jyoutube12345;2026-09-08;0;1;1;2;CAMP_C;0.2;Neutral;Asking for clarification on what is happening.
292;Ugyd7SGs5cm3xAxNOw94AaABAg;2;Pregunta de alguien nuevo, q es lo q acaba de pasar ? 😂😂;@TomásNc-t9e;2026-09-08;0;1;1;2;CAMP_C;0.3;Neutral;A new player asking what just happened in Spanish.
293;UgzJOeXQcufxmVbQHRl4AaABAg;2;Какая у вас задержка ping?;@dddzen9977;2026-09-08;0;1;1;2;CAMP_C;0.2;Neutral;Asking about ping in Russian.
294;UgzY5JqoCRvNLeh9-Ad4AaABAg;2;17m de gratis 😅;@JoseIsraelJerezReyes-c5h;2026-09-07;0;1;1;2;CAMP_A;0.4;Excitement;Getting 17 million for free is amazing.
295;UgyzdVIpn8_CNrWne6Z4AaABAg;2;Is ganker way lower IP than u?;@VTrucker777;2026-09-07;0;1;1;2;CAMP_C;0.2;Neutral;Asking if the ganker had a much lower IP than the creator.
296;UgzaCzpuYxPxHHCh_754AaABAg;2;💀;@7ll9;2026-09-10;0;0;0;0;CAMP_A;0.3;Excitement;Skull emoji reacting to the wipe.
297;UgzE_jOIcWUgOcFgrup4AaABAg;2;That was a big 8.3 rock u harvested there 😂;@xuanhuyle6349;2026-09-10;0;0;0;0;CAMP_A;0.4;Excitement;Joking that it was a big 8.3 rock harvested.
298;UgzQLKi2uiU2al28Cy94AaABAg;2;Huh ??;@Nlgerrr;2026-09-10;0;0;0;0;CAMP_C;0.2;Neutral;Expressing confusion over the clip.
299;Ugw_F0KqZQHeyPrpIax4AaABAg;2;instant delete;@doffy7879;2026-09-10;0;0;0;0;CAMP_A;0.4;Excitement;Describing the kill as an instant delete.
300;Ugzme2KLG2P7JlI4fa54AaABAg;2;No vi nada mi so lo desplomó sin momer mucho jajaja;@ERROR-wt8mq;2026-09-09;0;0;0;0;CAMP_C;0.3;Neutral;Did not see anything other than the opponent collapsing instantly.
301;UgyNOKo2gcdIGPlQ_iN4AaABAg;2;"""must be the wind"" 😂";@andrewoca5266;2026-09-09;0;0;0;0;CAMP_A;0.4;Excitement;Quoting a meme about it just being the wind.
302;UgyuZFwGs1vrEWJT5DF4AaABAg.AaYNFn2vH7OAaYPsFqvccW;2;I reflected all the damage with the W (parry) of my sword. He was on cloth so died instantly 😅;@FAKUPICADOAlbion;2026-09-09;0;0;1;0;CAMP_C;0.3;Neutral;Explaining that all damage was reflected with the sword's W parry against a cloth user.
303;UgwNiFuaxcY4CKb1Va54AaABAg;2;Se mato con su propio daño 😂😂😂;@likeashadow4953;2026-09-09;0;0;0;0;CAMP_A;0.5;Excitement;Laughing at the fact that the attacker killed themselves with their own damage.
304;UgydDz25UIWj-n47v2V4AaABAg;2;POV: Я отвлекся…;@Mnogolik_;2026-09-09;0;0;0;0;CAMP_A;0.3;Neutral;Relating to being distracted for a second.
305;UgzreVvn6haeKU9r-px4AaABAg;2;kkkkkkkkkkkkkkkkk;@Mighary;2026-09-09;0;0;0;0;CAMP_A;0.3;Excitement;Laughing at the video.
306;Ugx3aVh-aFYKEZM9HgF4AaABAg;2;I swear this man if watch this clip will very embaressed😂;@HabibAli-e6h;2026-09-09;0;0;0;0;CAMP_A;0.5;Excitement;The ganker must feel extremely embarrassed watching this clip back.
307;Ugys8kPaHk0HiwYLgwh4AaABAg.AaXyJVRn5PDAaYA23bPaS5;2;Them always start using W or E instantly. Just press W when them appear, if u can’t reflect use defensives and runnnnnnNNN🏃;@FAKUPICADOAlbion;2026-09-09;0;0;1;0;CAMP_C;0.3;Neutral;Advice on timing W skills or running away if reflect is unavailable.
308;UgwSEz1TMCVS70D38i14AaABAg.AaXscGijeZ9AaXt5huMjcT;2;"Just ""W"" 😅";@FAKUPICADOAlbion;2026-09-09;0;0;1;0;CAMP_C;0.2;Neutral;Pointing out that it is just a simple W press.
309;UgxCu5CRkrQjw75iuRh4AaABAg;2;😂😂😂😂;@MVCHJoseMBL;2026-09-09;0;0;0;0;CAMP_A;0.4;Excitement;Laughter reaction.
310;UgwqH71Z-iXFTLgK7sV4AaABAg.AaX_eZZOrQUAaXcWfPbJ5A;2;Swords reflect W (parry);@FAKUPICADOAlbion;2026-09-09;0;0;1;0;CAMP_C;0.2;Neutral;Explaining that the swords' W parry reflects damage.
311;UgyHAYB3gSd7gVCmKS94AaABAg.AaWt8KwXQnVAaXWoB7YoF5;2;😂😂😂;@FAKUPICADOAlbion;2026-09-09;0;0;1;0;CAMP_A;0.3;Excitement;Laughing at the mechanics breakdown.
312;Ugxooxszx0CPQ7HB0qd4AaABAg;2;uyy mae literal . . . .   hecho en pedazos en milisegundos 😶;@FabiusSotels;2026-09-09;0;0;0;0;CAMP_A;0.5;Excitement;The enemy was blown into a thousand pieces in milliseconds.
313;UgxroMsLtKrSpsXyWZp4AaABAg;2;Rmt;@TtrisTaNT;2026-09-09;0;0;0;0;CAMP_E;0.2;Neutral;Dropping an RMT accusation.
314;UgyOoSm2qWvCoKc3_fh4AaABAg;2;Ufff que tal parry xD el verdadero el que esta farmeando se deja farmeando;@marinojuniorgalvezmori;2026-09-08;0;0;0;0;CAMP_A;0.5;Excitement;Praising the amazing parry and the gatherer becoming the hunter.
315;Ugz1nQHobADOAOccYgZ4AaABAg.AaWJnZnwpHNAaWMIopthfR;2;Swords W reflect (parry);@FAKUPICADOAlbion;2026-09-08;0;0;1;0;CAMP_C;0.2;Neutral;Explaining the swords W reflect mechanic.
316;UgystpKYWyeQJ6kn5dN4AaABAg.AaWIJHO0ZKMAaWMH3nkypF;2;Swords W reflect (parry);@FAKUPICADOAlbion;2026-09-08;0;0;1;0;CAMP_C;0.2;Neutral;Explaining the W reflect parry.
317;Ugw2nddHKtCayzEfC-x4AaABAg;2;What the hell happened;@fonsusali;2026-09-08;0;0;0;0;CAMP_C;0.3;Neutral;Asking what happened.
318;UgwNZ50tJqSuxz-x8t94AaABAg;2;Double it and give it to the next person;@matidbb8356;2026-09-08;0;0;0;0;CAMP_A;0.3;Excitement;Quoting a meme about doubling and giving it to someone else.
319;UgxQCBJfiPW4foEbpR14AaABAg;2;18M loot + 5.7M fame with a single ability heeeheeh;@shinixgami;2026-09-08;0;0;0;0;CAMP_A;0.5;Excitement;Gained massive loot and fame using just a single ability.
320;UgweC4tEj_nSOccYTIJ4AaABAg;2;Bro how;@Nephthystemple;2026-09-08;0;0;0;0;CAMP_C;0.2;Neutral;Asking how it was done.
321;UgxGrwIMhhaoq86hNRZ4AaABAg;2;+Did u record bro? Yeah bro, I did.  -Good bro, we can good video some people’s( !doits) believed I hope😂😂 -Yeah bro, peoples say WoWwWwW Its is fake video gysss😂😂😂;@J0N.SN0VV;2026-09-08;0;0;0;0;CAMP_B;0.4;Sarcasm;Accusing the video of being a fake setup for views.
322;UgyQ3bl-_4d3MSD6zd14AaABAg;2;😂😂😂😂😂😂😂;@D8dgy;2026-09-08;0;0;0;0;CAMP_A;0.4;Excitement;Laughing reaction.
323;Ugx8S2PMaIJ_2M5Abeh4AaABAg;2;He humiliate and killed himself at the same time 😢;@Panto_Mike;2026-09-08;0;0;0;0;CAMP_A;0.4;Disappointment;The player humiliated and killed themselves simultaneously.
324;UgwXJG05xmXND6rJAK94AaABAg;2;Super reflex 😮;@Patcharaphol-f6f;2026-09-08;0;0;0;0;CAMP_A;0.4;Excitement;Praising the super reflexes.
325;Ugy642W0kIPBzJ2Kmyl4AaABAg;2;Реакция мангуста на сцене;@OFF991-n9f;2026-09-08;0;0;0;0;CAMP_A;0.4;Excitement;Comparing the reaction speed to a mongoose on stage in Russian.
326;UgyVTAUXHunyHiUtYvV4AaABAg;2;lo que es jugar con poco ping, yo juego con 200 de ping y eso que tengo el tercer mejor internet de mi pais, igualmente prefiero ser Argentino que de cualquier otro pais inmundo;@Thesiaking;2026-09-08;0;0;0;0;CAMP_A;0.5;Frustration;Complaining about high ping disadvantage while praising Argentine pride.
327;UgzUrzkkTpgTbFpsXYF4AaABAg;2;Clean gathering;@steadytalkingtv;2026-09-08;0;0;0;0;CAMP_A;0.3;Excitement;Complimenting the clean gathering outplay.
328;Ugz5fMuAUhoDkOoP8v94AaABAg;2;😂😂😂 Caraí que foi isso 😂😂😂😂 destruído;@JotabeSantos;2026-09-08;0;0;0;0;CAMP_A;0.5;Excitement;Shocked and laughing at the total destruction.
329;UgzL0rg7k11umSlqPx54AaABAg;2;What the.;@Tugay_Cubukcu;2026-09-08;0;0;0;0;CAMP_C;0.2;Neutral;Expressing speechlessness.
330;UgyN2a8Gcols0d3zupl4AaABAg;2;Bro got erased😂😂;@ReaperNation-1210;2026-09-08;0;0;0;0;CAMP_A;0.4;Excitement;The opponent got completely erased.
331;UgzRjBCv1YNoQ0zr1kt4AaABAg.AaVC_LjgwLtAaVEE7I8XWr;2;T8 gatherer set + T7 dual swords;@FAKUPICADOAlbion;2026-09-08;0;0;1;0;CAMP_C;0.2;Neutral;Listing the exact gear used: T8 gatherer set and T7 dual swords.
332;UgwZ8UM26PuC-Bku8f14AaABAg.AaV4zkZV3W3AaV8i2_Ryh0;2;You can check the linked video with the full clip, it’s clearly Solo Mists. Or wait… maybe I edited it with AI? 😂😂;@FAKUPICADOAlbion;2026-09-08;0;0;1;0;CAMP_B;0.3;Sarcasm;Sardonically suggesting the video was edited with AI to counter the staged accusations.
333;UgyxzmdyeIyiJ4iegqx4AaABAg;2;One shot;@斯胖達;2026-09-08;0;0;0;0;CAMP_A;0.3;Excitement;Highlighting the one-shot nature of the fight.
334;UgyzV9fKWLiY4jBsEvV4AaABAg;2;id quit if i was him XD;@rodoplaygames8179;2026-09-08;0;0;0;0;CAMP_A;0.4;Excitement;Admitting they would quit the game if they suffered that fate.
335;UgyP0dE1Xv-iudX2YzV4AaABAg;2;RMT 😂😂😂 виглядає дуже не правдоподібно 😂 але дуже круто вийшло, навіть якщо просто для ролику👍;@Kempbell0;2026-09-08;0;0;0;0;CAMP_B;0.3;Sarcasm;Calling it RMT and looking unbelievable, but praising it as a cool video anyway.
336;UgxFpKvZcoaFF5NdEth4AaABAg;2;Eu ia dormir na hora 😅;@moraiswellington1994;2026-09-08;0;0;0;0;CAMP_A;0.3;Excitement;Would have gone straight to sleep out of shock.
337;Ugz4X6C_SV2cJcs1ppl4AaABAg;2;How?;@j0sem.a8811;2026-09-08;0;0;0;0;CAMP_C;0.2;Neutral;Asking how it was done.
338;UgzKbBW3sy8NBq9AwQ94AaABAg;2;Paid asf;@gobey8nd;2026-09-08;0;0;0;0;CAMP_B;0.3;Sarcasm;Calling the opponent a paid actor.
339;Ugx_WdzCGj__jpE4rO14AaABAg;2;never see that in life before ❤❤❤ rear clap and clip;@akhtaradeel-l8u;2026-09-08;0;0;0;0;CAMP_A;0.5;Excitement;Never seen anything like this before, great clip.
340;UgzDesz041TPaeZ07R54AaABAg;2;Wkwkwk;@GamePlay-tu9dv;2026-09-08;0;0;0;0;CAMP_A;0.2;Excitement;Laughing reaction.
341;UgwMI-X0wwx_RRIpR9d4AaABAg.AaUlKVGYoJUAaVI4PNqdqh;2;それは素晴らしいですよね;@arimimusic;2026-09-08;0;0;1;0;CAMP_A;0.2;Neutral;Acknowledging in Japanese that it is wonderful.
342;Ugz4X6lkRLdZXKiXYBV4AaABAg.AaUjEIPJcC6AaV88fqsL70;2;T8 gatherer set with T7 dual swords;@FAKUPICADOAlbion;2026-09-08;0;0;1;0;CAMP_C;0.2;Neutral;Detailing the build: T8 gatherer set with T7 dual swords.
343;UgykiuIuVH_Nrkz1u0N4AaABAg;2;taste your own damage ahh moment xd;@rakisto7457;2026-09-08;0;0;0;0;CAMP_A;0.4;Excitement;A classic taste your own damage moment.
344;Ugw503ikws7LlJDL9MB4AaABAg;2;Eh..?;@Nangamhane;2026-09-08;0;0;0;0;CAMP_C;0.2;Neutral;Expressing confusion.
345;UgxaZaIO70SlFS4Mxsh4AaABAg;2;Wtf Reaktion 😂;@Artek-d8k;2026-09-08;0;0;0;0;CAMP_A;0.4;Excitement;Commenting on the insane reaction time in German.
346;UgxUduk-cnHisydiFgR4AaABAg;2;My FPS cant do this reflex 😂;@Sukmadik-pwrj1;2026-09-08;0;0;0;0;CAMP_A;0.3;Frustration;Joking that their own FPS prevents them from having such reflexes.
347;UgznGgyTy7XHDs2rUvB4AaABAg;2;what happn 😂;@Kgarnida;2026-09-08;0;0;0;0;CAMP_C;0.3;Neutral;Asking what happened.
348;UgwAH0r8jd6ASuckdPp4AaABAg;2;Did a mosquito poke me? 😂;@Necro_Albion;2026-09-08;0;0;0;0;CAMP_A;0.4;Excitement;Joking that the ganker felt like a mosquito bite.
349;UgyKehXg1ICNceUtWl54AaABAg;2;Ha😂😂😂;@alberthbedoya1996;2026-09-08;0;0;0;0;CAMP_A;0.3;Excitement;Laughing reaction.
350;Ugxx-MzpL0Zv0Qz8g-Z4AaABAg.AaURhM388g9AaV8wT437no;2;Honestly, I only needed the W😅;@FAKUPICADOAlbion;2026-09-08;0;0;1;0;CAMP_C;0.2;Neutral;Clarifying that only the W skill was truly needed.
351;Ugwk7ZZwbwVYU3PgnnJ4AaABAg.AaUQ1IcHRv9AaV8BWFhJrE;2;T8 gatherer set & T7 dual swords;@FAKUPICADOAlbion;2026-09-08;0;0;1;0;CAMP_C;0.2;Neutral;Stating the exact gear setup.
352;UgxyOBr6-GtIB0XyBpB4AaABAg;2;Seriously, im fking confused;@DiLiAllStar;2026-09-08;0;0;0;0;CAMP_C;0.3;Neutral;Admitting to being completely confused.
353;UgzdOrFHrhtf2ux7cHZ4AaABAg;2;Ator pago;@IsraelBrownn;2026-09-08;0;0;0;0;CAMP_B;0.2;Sarcasm;Calling the player a paid actor in Spanish.
354;UgxV023CI6mtf9KImgN4AaABAg;2;Paid actor for sure. Same gear, same guy, same situation HAHA;@araceguingguing805;2026-09-08;0;0;0;0;CAMP_B;0.4;Sarcasm;Convinced it is a paid actor due to identical gear and situation.
355;UgyJf6Knl-N4Rnral6F4AaABAg.AaUJoLpr08pAaUL0pjDGph;2;Runnnn😅;@FAKUPICADOAlbion;2026-09-08;0;0;1;0;CAMP_C;0.2;Neutral;Advising to run away.
356;UgzWThl8qi2MZ14_5sF4AaABAg;2;Gelado;@megazorddofluxo5230;2026-09-08;0;0;0;0;CAMP_A;0.2;Neutral;Commenting cool or icy in Portuguese.
357;Ugzcl5KHrTLns8nM6DN4AaABAg;2;Bro eso es ilegal manooo impresionante eres mi ídolo crack;@UDZFF;2026-09-08;0;0;0;0;CAMP_A;0.6;Excitement;Calling the play illegal and praising the creator as an idol in Spanish.
358;Ugxs0EjSaO0Ch__Va4V4AaABAg.AaUEA1RULcbAaUEfYTStwq;2;Swords W reflect (parry);@FAKUPICADOAlbion;2026-09-08;0;0;1;0;CAMP_C;0.2;Neutral;Explaining the swords W reflect mechanic.
359;UgxmV_KZXn2cSIXYSrh4AaABAg;2;Bro 😂;@rec.patrick;2026-09-08;0;0;0;0;CAMP_A;0.3;Excitement;Amused reaction.
360;UgwTp6Cobh_gturbHSp4AaABAg;2;Acter 😊;@HiddenMechanismsOftheWorld;2026-09-08;0;0;0;0;CAMP_B;0.2;Sarcasm;Calling it staged with an actor.
361;UgzH6RM5hdYwZ7LdGdt4AaABAg;2;Welp that was embarrassing 😬;@jirehbemsamas5963;2026-09-08;0;0;0;0;CAMP_A;0.3;Neutral;Noting how embarrassing that death was for the ganker.
362;Ugx7TvGQAvflk3EutAF4AaABAg.AaU05f1wGFPAaU1pfCYtAD;2;😭😭😅;@FAKUPICADOAlbion;2026-09-08;0;0;1;0;CAMP_A;0.3;Excitement;Laughing emojis reacting to the crying ganker.
363;Ugx7TvGQAvflk3EutAF4AaABAg.AaU05f1wGFPAaU2PCsqnwA;2;@FAKUPICADOAlbion 100% he cry bro, even me cry just by watching your videos. HAHAHA;@lyfjaberga;2026-09-08;0;0;1;0;CAMP_A;0.4;Excitement;Enjoying the content so much it makes viewers cry laughing.
364;Ugw_WzsKn247mZFdHM54AaABAg;2;Scripted, You can see the skill usage..;@invinciblethragg;2026-09-08;0;0;0;0;CAMP_B;0.3;Sarcasm;Claiming the video is scripted based on skill usage.
365;Ugyd7SGs5cm3xAxNOw94AaABAg.AaTvluPsi3fAaU-CphAw-4;2;Swords W reflect (Parry)😅;@FAKUPICADOAlbion;2026-09-08;0;0;1;0;CAMP_C;0.2;Neutral;Explaining the swords W reflect parry.
366;UgxXRJ5X5B11nAXXJzp4AaABAg.AaTvWo5_qqqAaVPuFUOpWk;2;​@Knuok well I guess it's even more😂;@PratikJhankar;2026-09-08;0;0;1;0;CAMP_E;0.2;Neutral;Agreeing that the loot value is even higher.
367;UgxXRJ5X5B11nAXXJzp4AaABAg.AaTvWo5_qqqAaZ5M36xZPO;2;Easy money 😂;@Obi-Wan-Kenobii;2026-09-10;0;0;1;0;CAMP_A;0.3;Excitement;Calling it easy money.
368;Ugw9uAXVHVcFnMFRtq14AaABAg;2;I hate those one shot pair dagger, now im happy bcs seeing you killed them 😂;@fauzanxc8792;2026-09-08;0;0;0;0;CAMP_A;0.5;Excitement;Expresses hatred for one-shot pair daggers and joy at seeing them killed.
369;UgwRqodw1FU-y7d83pV4AaABAg;2;Красава . Рефлек прожатия высоки;@antontot5307;2026-09-07;0;0;0;0;CAMP_A;0.4;Excitement;Praising the high reflect reflexes in Russian.
370;UgwCbwovsbPcGNslBfZ4AaABAg;2;At least he didn't play the game before that for 1 entire week for sure  The daggers guy:  Hehehe another victim...  Hoooollllyyyyyy!!! Fuuuuuuu... -rage quit-  This clip make me the day  Tysm;@Nikel..;2026-09-07;0;0;0;0;CAMP_A;0.7;Excitement;Imagining the hilarious rage quit of the dagger user that made their day.
371;UgzY5JqoCRvNLeh9-Ad4AaABAg.AaToYJPWtXVAaTor5sG-am;2;Just press W and loot 😂😅;@FAKUPICADOAlbion;2026-09-07;0;0;1;0;CAMP_A;0.3;Excitement;Just press W and loot.
372;Ugy5vviozkH81YoD_5F4AaABAg.AaTnrEmlcH9AaTnvqCWUoF;2;Actor;@yuichirohyakuyafics1077;2026-09-07;0;0;1;0;CAMP_B;0.2;Sarcasm;Calling the player an actor.
373;UgyC5MHT48VPcsElddR4AaABAg;2;What the fuck HAHAHA;@SkyBlueMoon1;2026-09-07;0;0;0;0;CAMP_A;0.4;Excitement;Shocked reaction.
374;Ugw5VhmsTmPQXft75Wp4AaABAg;2;TE AMOOOOOOOOOOO I LOVE YOUUUUUUUUU;@alejandrobenitezventimigli4171;2026-09-07;0;0;0;0;CAMP_A;0.6;Excitement;Expressing extreme love and affection for the creator.
375;UgxaOQ0exSDEGmr45jZ4AaABAg;2;Brooooo;@jesicatorres8660;2026-09-07;0;0;0;0;CAMP_A;0.3;Excitement;Hype reaction.
376;UgzKnqRYAmCO3qamp-Z4AaABAg;2;Бан;@ИгорьДударчик-и6б;2026-09-07;0;0;0;0;CAMP_A;0.2;Neutral;Saying ban in Russian.
377;Ugz7GgGO23s9HLjsxBN4AaABAg;2;Que?;@black-yankee;2026-09-07;0;0;0;0;CAMP_C;0.2;Neutral;Asking what in Spanish.
378;UgyF6UYcv4NhEPCsx8p4AaABAg.AaTbS-CDmOXAaTf8hyrmL8;2;Think he reflected most of the damage he did back on him then finished him off in instantly.;@austinbeatty6832;2026-09-07;0;0;1;0;CAMP_C;0.2;Neutral;Explaining that most of the damage was reflected back instantly.
